coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,associatedSpecimenReference,type,subtype,format,metadataLanguage
800259,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017273_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017273_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017273_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017273_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:7107b0d9-f74a-4633-a045-8deb0a54d1ef,"2014-04-11 22:28:12",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800259,StillImage,Photograph,image/jpeg,en
799734,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017237_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017237_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017237_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017237_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:fc4844b7-44e3-4d93-82bf-3ec5f06a1e6e,"2014-04-11 22:45:36",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=799734,StillImage,Photograph,image/jpeg,en
799734,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017237_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017237_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017237_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017237_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:22182ff3-80d7-4e15-be6d-e23812085ef3,"2014-04-11 22:51:04",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=799734,StillImage,Photograph,image/jpeg,en
799782,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017245_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017245_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017245_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017245_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:21983b52-2ff5-42e4-8a63-e918e6181a4a,"2014-04-11 23:10:35",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=799782,StillImage,Photograph,image/jpeg,en
799782,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017245_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017245_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017245_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017245_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:1b21399c-851b-4a9b-98e0-bb7ae5cc602d,"2014-04-11 23:35:53",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=799782,StillImage,Photograph,image/jpeg,en
800114,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017261_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017261_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017261_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017261_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:fc2abed8-9520-4778-b612-f932ee51be07,"2014-04-14 16:07:06",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800114,StillImage,Photograph,image/jpeg,en
800114,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017261_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017261_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017261_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017261_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:bf52f3f4-eb4e-487d-a76c-5cef04efcef9,"2014-04-14 16:07:27",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800114,StillImage,Photograph,image/jpeg,en
800099,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017254_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017254_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017254_habitus_lat_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017254_habitus_lat_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:fe0a50be-7f4e-40b4-a730-08026568ac75,"2014-04-14 16:32:07",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800099,StillImage,Photograph,image/jpeg,en
800099,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017254_habitus_dor_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017254_habitus_dor_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017254_habitus_dor_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017254_habitus_dor_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:07c81efa-a9e0-4940-8ec2-72c18587831b,"2014-04-14 16:32:28",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800099,StillImage,Photograph,image/jpeg,en
800266,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017275_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017275_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017275_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017275_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:5bc5af80-7043-44a6-a6c0-7fe7285f25c3,"2014-04-14 17:34:48",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800266,StillImage,Photograph,image/jpeg,en
800266,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017275_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017275_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017275_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017275_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:e3fe6f69-c5ee-443e-afe1-7665c336e481,"2014-04-14 17:35:08",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800266,StillImage,Photograph,image/jpeg,en
800269,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017277_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017277_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017277_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017277_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:d414db4d-be66-48d8-9a28-09c8b457900a,"2014-04-22 21:39:40",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800269,StillImage,Photograph,image/jpeg,en
799753,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017239_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017239_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017239_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017239_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:08852c8c-b8a5-4eec-8c32-c56c3fcee668,"2014-04-22 21:40:19",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=799753,StillImage,Photograph,image/jpeg,en
799753,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017239_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017239_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017239_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017239_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:14229fea-84de-46e5-a710-c92260c67130,"2014-04-22 21:40:38",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=799753,StillImage,Photograph,image/jpeg,en
800269,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017277_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017277_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017277_habitus_lat_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017277_habitus_lat_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:f871e970-61e8-4c36-be20-caa5745f7226,"2014-04-22 21:50:38",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800269,StillImage,Photograph,image/jpeg,en
800643,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017243_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017243_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017243_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017243_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:954fa476-5792-4680-aa96-50b83e7544c4,"2014-04-26 02:34:24",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800643,StillImage,Photograph,image/jpeg,en
800643,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017243_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017243_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017243_habitus_lat_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017243_habitus_lat_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,ASUHIC0033678_habitus_lateral,,urn:uuid:d3f180aa-e3c5-447f-8957-64bacc030465,"2014-04-26 02:55:53",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800643,StillImage,Photograph,image/jpeg,en
800022,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017251_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017251_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017251_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017251_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:38372c7e-08e3-4105-b561-ae3e942900ef,"2014-04-30 20:27:17",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800022,StillImage,Photograph,image/jpeg,en
800022,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017251_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017251_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017251_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017251_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:3630dfa8-a96c-4be4-953d-1fcf0598c0c9,"2014-04-30 20:30:36",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800022,StillImage,Photograph,image/jpeg,en
800044,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017253_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017253_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017253_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017253_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:4086a276-7d1f-40cf-a79b-298b13b0f9fa,"2014-04-30 20:45:56",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800044,StillImage,Photograph,image/jpeg,en
800044,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017253_habitus_dor_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017253_habitus_dor_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017253_habitus_dor_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017253_habitus_dor_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:95ed6dcc-68cb-43dc-97c1-2ab1707df89f,"2014-04-30 20:54:40",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800044,StillImage,Photograph,image/jpeg,en
800212,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017266_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017266_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017266_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017266_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:7f5eb95d-ff3f-40c7-8049-d8d1d75452ef,"2014-04-30 21:29:53",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800212,StillImage,Photograph,image/jpeg,en
800212,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017266_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017266_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017266_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017266_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:313e655f-775b-4e61-973f-d6cbac14f562,"2014-04-30 22:23:23",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800212,StillImage,Photograph,image/jpeg,en
800216,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017269_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017269_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017269_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017269_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:d422f75d-9853-4aae-b6e3-792a28b3a227,"2014-04-30 22:40:42",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800216,StillImage,Photograph,image/jpeg,en
800216,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017269_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017269_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017269_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017269_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:2e7b6c4a-6a72-433f-89f1-75df16f98dc4,"2014-04-30 23:16:13",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800216,StillImage,Photograph,image/jpeg,en
800219,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017270_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017270_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017270_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017270_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:da68710d-8c6b-48d4-8011-0d9e1cfd0517,"2014-05-01 00:13:41",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800219,StillImage,Photograph,image/jpeg,en
800219,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017270_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017270_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017270_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201404/ASUHIC0017270_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:5a8251f8-4d18-4879-8cd9-fd191d10f774,"2014-05-01 00:19:54",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800219,StillImage,Photograph,image/jpeg,en
800018,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017250_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017250_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017250_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017250_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:4ea0c9fb-268d-4ba3-860d-dfef4e7bb921,"2014-05-01 14:30:43",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800018,StillImage,Photograph,image/jpeg,en
800018,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017250_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017250_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017250_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017250_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:a9d9367e-2ade-4c9a-9347-66abdd31c898,"2014-05-01 14:31:04",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800018,StillImage,Photograph,image/jpeg,en
800652,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017244_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017244_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017244_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017244_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:83822e84-1ab9-46b4-83a6-277d77cb1e61,"2014-05-01 14:45:55",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800652,StillImage,Photograph,image/jpeg,en
800652,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017244_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017244_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017244_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017244_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:29fa725f-19a5-4964-a577-f1f13fc7eb29,"2014-05-01 14:56:15",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=800652,StillImage,Photograph,image/jpeg,en
799745,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017238_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017238_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017238_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201405/ASUHIC0017238_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2014",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:ca87380a-b3c7-4f49-bca1-af34187a9d5f,"2014-05-01 15:38:50",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=799745,StillImage,Photograph,image/jpeg,en
